"Wavelength","HOURS","sample_name","sample","blank","intensity_bl_corrected"
600,51.0288888888889,"SD-1  medium PIPES + Ferric Citrate",0.394,0.374,0.02
600,51.0288888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",1.519,0.362,1.157
600,51.0288888888889,"SD-1 Defined media + Acetate",0.224,0.193,0.031
600,51.0288888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.838,0.27,0.568
600,51.3625,"PCA + DMR",0.399,0.427,-0.028
600,51.3625,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,51.3625,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,51.3625,"SD-1  DMR",0.966,0.467,0.499
600,51.3625,"SD-1  DMR+ Ferric citrate",1.458,0.633,0.825
600,51.3625,"SD-1  medium bicarb + Ferric Citrate",1.086,0.267,0.819
600,51.3625,"SD-1  medium PIPES + Ferric Citrate",0.394,0.374,0.02
600,51.3625,"SD-1  medium PIPES + Ferric Citrate + lactate",1.524,0.362,1.162
600,51.3625,"SD-1 Defined media + Acetate",0.225,0.193,0.032
600,51.3625,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.838,0.271,0.567
600,51.6961111111111,"PCA + DMR",0.399,0.427,-0.028
600,51.6961111111111,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,51.6961111111111,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,51.6961111111111,"SD-1  DMR",0.968,0.467,0.501
600,51.6961111111111,"SD-1  DMR+ Ferric citrate",1.461,0.633,0.828
600,51.6961111111111,"SD-1  medium bicarb + Ferric Citrate",1.087,0.267,0.82
600,51.6961111111111,"SD-1  medium PIPES + Ferric Citrate",0.394,0.374,0.02
600,51.6961111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",1.526,0.362,1.164
600,51.6961111111111,"SD-1 Defined media + Acetate",0.225,0.194,0.031
600,51.6961111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.838,0.27,0.568
600,52.0297222222222,"PCA + DMR",0.399,0.427,-0.028
600,52.0297222222222,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,52.0297222222222,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,52.0297222222222,"SD-1  DMR",0.968,0.467,0.501
600,52.0297222222222,"SD-1  DMR+ Ferric citrate",1.463,0.633,0.83
600,52.0297222222222,"SD-1  medium bicarb + Ferric Citrate",1.088,0.267,0.821
600,52.0297222222222,"SD-1  medium PIPES + Ferric Citrate",0.395,0.374,0.021
600,52.0297222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",1.526,0.362,1.164
600,52.0297222222222,"SD-1 Defined media + Acetate",0.226,0.192,0.034
600,52.0297222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.836,0.271,0.565
600,52.3633333333333,"PCA + DMR",0.399,0.427,-0.028
600,52.3633333333333,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,52.3633333333333,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,52.3633333333333,"SD-1  DMR",0.971,0.467,0.504
600,52.3633333333333,"SD-1  DMR+ Ferric citrate",1.464,0.633,0.831
600,52.3633333333333,"SD-1  medium bicarb + Ferric Citrate",1.088,0.267,0.821
600,52.3633333333333,"SD-1  medium PIPES + Ferric Citrate",0.395,0.374,0.021
600,52.3633333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",1.529,0.362,1.167
600,52.3633333333333,"SD-1 Defined media + Acetate",0.227,0.192,0.035
600,52.3633333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.834,0.27,0.564
600,52.6969444444444,"PCA + DMR",0.399,0.428,-0.029
600,52.6969444444444,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,52.6969444444444,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,52.6969444444444,"SD-1  DMR",0.973,0.467,0.506
600,52.6969444444444,"SD-1  DMR+ Ferric citrate",1.466,0.633,0.833
600,52.6969444444444,"SD-1  medium bicarb + Ferric Citrate",1.088,0.268,0.82
600,52.6969444444444,"SD-1  medium PIPES + Ferric Citrate",0.395,0.375,0.02
600,52.6969444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",1.53,0.362,1.168
600,52.6969444444444,"SD-1 Defined media + Acetate",0.228,0.192,0.036
600,52.6969444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.829,0.271,0.558
600,53.0305555555556,"PCA + DMR",0.399,0.427,-0.028
600,53.0305555555556,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,53.0305555555556,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,53.0305555555556,"SD-1  DMR",0.974,0.467,0.507
600,53.0305555555556,"SD-1  DMR+ Ferric citrate",1.468,0.633,0.835
600,53.0305555555556,"SD-1  medium bicarb + Ferric Citrate",1.089,0.267,0.822
600,53.0305555555556,"SD-1  medium PIPES + Ferric Citrate",0.395,0.374,0.021
600,53.0305555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",1.53,0.362,1.168
600,53.0305555555556,"SD-1 Defined media + Acetate",0.228,0.196,0.032
600,53.0305555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.824,0.271,0.553
600,53.3641666666667,"PCA + DMR",0.399,0.427,-0.028
600,53.3641666666667,"PCA + DMR + Fumarate",0.34,0.363,-0.023
600,53.3641666666667,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,53.3641666666667,"SD-1  DMR",0.976,0.467,0.509
600,53.3641666666667,"SD-1  DMR+ Ferric citrate",1.47,0.633,0.837
600,53.3641666666667,"SD-1  medium bicarb + Ferric Citrate",1.089,0.268,0.821
600,53.3641666666667,"SD-1  medium PIPES + Ferric Citrate",0.395,0.375,0.02
600,53.3641666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",1.532,0.362,1.17
600,53.3641666666667,"SD-1 Defined media + Acetate",0.228,0.194,0.034
600,53.3641666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.818,0.271,0.547
600,53.6977777777778,"PCA + DMR",0.399,0.427,-0.028
600,53.6977777777778,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,53.6977777777778,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,53.6977777777778,"SD-1  DMR",0.978,0.467,0.511
600,53.6977777777778,"SD-1  DMR+ Ferric citrate",1.471,0.632,0.839
600,53.6977777777778,"SD-1  medium bicarb + Ferric Citrate",1.09,0.268,0.822
600,53.6977777777778,"SD-1  medium PIPES + Ferric Citrate",0.395,0.374,0.021
600,53.6977777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",1.533,0.362,1.171
600,53.6977777777778,"SD-1 Defined media + Acetate",0.23,0.193,0.037
600,53.6977777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.813,0.271,0.542
600,54.0313888888889,"PCA + DMR",0.399,0.428,-0.029
600,54.0313888888889,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,54.0313888888889,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,54.0313888888889,"SD-1  DMR",0.979,0.467,0.512
600,54.0313888888889,"SD-1  DMR+ Ferric citrate",1.474,0.632,0.842
600,54.0313888888889,"SD-1  medium bicarb + Ferric Citrate",1.09,0.27,0.82
600,54.0313888888889,"SD-1  medium PIPES + Ferric Citrate",0.395,0.374,0.021
600,54.0313888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",1.536,0.362,1.174
600,54.0313888888889,"SD-1 Defined media + Acetate",0.23,0.192,0.038
600,54.0313888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.812,0.271,0.541
600,54.365,"PCA + DMR",0.399,0.427,-0.028
600,54.365,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,54.365,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,54.365,"SD-1  DMR",0.98,0.467,0.513
600,54.365,"SD-1  DMR+ Ferric citrate",1.475,0.632,0.843
600,54.365,"SD-1  medium bicarb + Ferric Citrate",1.09,0.267,0.823
600,54.365,"SD-1  medium PIPES + Ferric Citrate",0.396,0.374,0.022
600,54.365,"SD-1  medium PIPES + Ferric Citrate + lactate",1.539,0.362,1.177
600,54.365,"SD-1 Defined media + Acetate",0.23,0.196,0.034
600,54.365,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.818,0.27,0.548
600,54.6986111111111,"PCA + DMR",0.399,0.427,-0.028
600,54.6986111111111,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,54.6986111111111,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,54.6986111111111,"SD-1  DMR",0.982,0.467,0.515
600,54.6986111111111,"SD-1  DMR+ Ferric citrate",1.477,0.632,0.845
600,54.6986111111111,"SD-1  medium bicarb + Ferric Citrate",1.092,0.268,0.824
600,54.6986111111111,"SD-1  medium PIPES + Ferric Citrate",0.396,0.373,0.023
600,54.6986111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",1.539,0.362,1.177
600,54.6986111111111,"SD-1 Defined media + Acetate",0.232,0.193,0.039
600,54.6986111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.827,0.27,0.557
600,55.0322222222222,"PCA + DMR",0.399,0.427,-0.028
600,55.0322222222222,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,55.0322222222222,"PCA + medium + Fumarate",0.096,0.09,0.00600000000000001
600,55.0322222222222,"SD-1  DMR",0.983,0.467,0.516
600,55.0322222222222,"SD-1  DMR+ Ferric citrate",1.48,0.632,0.848
600,55.0322222222222,"SD-1  medium bicarb + Ferric Citrate",1.092,0.268,0.824
600,55.0322222222222,"SD-1  medium PIPES + Ferric Citrate",0.396,0.373,0.023
600,55.0322222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",1.54,0.362,1.178
600,55.0322222222222,"SD-1 Defined media + Acetate",0.232,0.192,0.04
600,55.0322222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.832,0.272,0.56
600,55.3658333333333,"PCA + DMR",0.399,0.427,-0.028
600,55.3658333333333,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,55.3658333333333,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,55.3658333333333,"SD-1  DMR",0.986,0.467,0.519
600,55.3658333333333,"SD-1  DMR+ Ferric citrate",1.48,0.632,0.848
600,55.3658333333333,"SD-1  medium bicarb + Ferric Citrate",1.093,0.268,0.825
600,55.3658333333333,"SD-1  medium PIPES + Ferric Citrate",0.396,0.374,0.022
600,55.3658333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",1.542,0.362,1.18
600,55.3658333333333,"SD-1 Defined media + Acetate",0.233,0.193,0.04
600,55.3658333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.837,0.27,0.567
600,55.6994444444444,"PCA + DMR",0.399,0.427,-0.028
600,55.6994444444444,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,55.6994444444444,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,55.6994444444444,"SD-1  DMR",0.986,0.467,0.519
600,55.6994444444444,"SD-1  DMR+ Ferric citrate",1.482,0.631,0.851
600,55.6994444444444,"SD-1  medium bicarb + Ferric Citrate",1.093,0.268,0.825
600,55.6994444444444,"SD-1  medium PIPES + Ferric Citrate",0.396,0.374,0.022
600,55.6994444444444,"SD-1  medium PIPES + Ferric Citrate + lactate",1.542,0.362,1.18
600,55.6994444444444,"SD-1 Defined media + Acetate",0.233,0.193,0.04
600,55.6994444444444,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.845,0.271,0.574
600,56.0330555555556,"PCA + DMR",0.399,0.427,-0.028
600,56.0330555555556,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,56.0330555555556,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,56.0330555555556,"SD-1  DMR",0.988,0.467,0.521
600,56.0330555555556,"SD-1  DMR+ Ferric citrate",1.483,0.631,0.852
600,56.0330555555556,"SD-1  medium bicarb + Ferric Citrate",1.093,0.268,0.825
600,56.0330555555556,"SD-1  medium PIPES + Ferric Citrate",0.396,0.374,0.022
600,56.0330555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",1.541,0.362,1.179
600,56.0330555555556,"SD-1 Defined media + Acetate",0.234,0.195,0.039
600,56.0330555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.858,0.271,0.587
600,56.3666666666667,"PCA + DMR",0.399,0.427,-0.028
600,56.3666666666667,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,56.3666666666667,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,56.3666666666667,"SD-1  DMR",0.99,0.467,0.523
600,56.3666666666667,"SD-1  DMR+ Ferric citrate",1.486,0.631,0.855
600,56.3666666666667,"SD-1  medium bicarb + Ferric Citrate",1.094,0.268,0.826
600,56.3666666666667,"SD-1  medium PIPES + Ferric Citrate",0.396,0.373,0.023
600,56.3666666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",1.541,0.362,1.179
600,56.3666666666667,"SD-1 Defined media + Acetate",0.235,0.192,0.043
600,56.3666666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.869,0.27,0.599
600,56.7002777777778,"PCA + DMR",0.399,0.427,-0.028
600,56.7002777777778,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,56.7002777777778,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,56.7002777777778,"SD-1  DMR",0.992,0.467,0.525
600,56.7002777777778,"SD-1  DMR+ Ferric citrate",1.487,0.631,0.856
600,56.7002777777778,"SD-1  medium bicarb + Ferric Citrate",1.094,0.269,0.825
600,56.7002777777778,"SD-1  medium PIPES + Ferric Citrate",0.396,0.373,0.023
600,56.7002777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",1.546,0.362,1.184
600,56.7002777777778,"SD-1 Defined media + Acetate",0.235,0.193,0.042
600,56.7002777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.876,0.27,0.606
600,57.0338888888889,"PCA + DMR",0.399,0.427,-0.028
600,57.0338888888889,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,57.0338888888889,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,57.0338888888889,"SD-1  DMR",0.993,0.467,0.526
600,57.0338888888889,"SD-1  DMR+ Ferric citrate",1.489,0.631,0.858
600,57.0338888888889,"SD-1  medium bicarb + Ferric Citrate",1.095,0.268,0.827
600,57.0338888888889,"SD-1  medium PIPES + Ferric Citrate",0.397,0.374,0.023
600,57.0338888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",1.543,0.362,1.181
600,57.0338888888889,"SD-1 Defined media + Acetate",0.236,0.193,0.043
600,57.0338888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.882,0.27,0.612
600,57.3675,"PCA + DMR",0.399,0.427,-0.028
600,57.3675,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,57.3675,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,57.3675,"SD-1  DMR",0.993,0.467,0.526
600,57.3675,"SD-1  DMR+ Ferric citrate",1.492,0.631,0.861
600,57.3675,"SD-1  medium bicarb + Ferric Citrate",1.095,0.27,0.825
600,57.3675,"SD-1  medium PIPES + Ferric Citrate",0.397,0.374,0.023
600,57.3675,"SD-1  medium PIPES + Ferric Citrate + lactate",1.544,0.362,1.182
600,57.3675,"SD-1 Defined media + Acetate",0.236,0.192,0.044
600,57.3675,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.894,0.271,0.623
600,57.7011111111111,"PCA + DMR",0.399,0.427,-0.028
600,57.7011111111111,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,57.7011111111111,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,57.7011111111111,"SD-1  DMR",0.996,0.467,0.529
600,57.7011111111111,"SD-1  DMR+ Ferric citrate",1.492,0.631,0.861
600,57.7011111111111,"SD-1  medium bicarb + Ferric Citrate",1.095,0.268,0.827
600,57.7011111111111,"SD-1  medium PIPES + Ferric Citrate",0.397,0.374,0.023
600,57.7011111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",1.546,0.362,1.184
600,57.7011111111111,"SD-1 Defined media + Acetate",0.236,0.193,0.043
600,57.7011111111111,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.904,0.271,0.633
600,58.0347222222222,"PCA + DMR",0.399,0.427,-0.028
600,58.0347222222222,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,58.0347222222222,"PCA + medium + Fumarate",0.096,0.09,0.00600000000000001
600,58.0347222222222,"SD-1  DMR",0.996,0.467,0.529
600,58.0347222222222,"SD-1  DMR+ Ferric citrate",1.495,0.631,0.864
600,58.0347222222222,"SD-1  medium bicarb + Ferric Citrate",1.096,0.27,0.826
600,58.0347222222222,"SD-1  medium PIPES + Ferric Citrate",0.397,0.373,0.024
600,58.0347222222222,"SD-1  medium PIPES + Ferric Citrate + lactate",1.55,0.362,1.188
600,58.0347222222222,"SD-1 Defined media + Acetate",0.237,0.193,0.044
600,58.0347222222222,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.916,0.271,0.645
600,58.3683333333333,"PCA + DMR",0.399,0.427,-0.028
600,58.3683333333333,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,58.3683333333333,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,58.3683333333333,"SD-1  DMR",1,0.467,0.533
600,58.3683333333333,"SD-1  DMR+ Ferric citrate",1.494,0.63,0.864
600,58.3683333333333,"SD-1  medium bicarb + Ferric Citrate",1.097,0.268,0.829
600,58.3683333333333,"SD-1  medium PIPES + Ferric Citrate",0.397,0.374,0.023
600,58.3683333333333,"SD-1  medium PIPES + Ferric Citrate + lactate",1.55,0.362,1.188
600,58.3683333333333,"SD-1 Defined media + Acetate",0.237,0.192,0.045
600,58.3683333333333,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.924,0.27,0.654
600,58.7019444444445,"PCA + DMR",0.399,0.427,-0.028
600,58.7019444444445,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,58.7019444444445,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,58.7019444444445,"SD-1  DMR",1,0.467,0.533
600,58.7019444444445,"SD-1  DMR+ Ferric citrate",1.497,0.63,0.867
600,58.7019444444445,"SD-1  medium bicarb + Ferric Citrate",1.097,0.268,0.829
600,58.7019444444445,"SD-1  medium PIPES + Ferric Citrate",0.397,0.374,0.023
600,58.7019444444445,"SD-1  medium PIPES + Ferric Citrate + lactate",1.55,0.362,1.188
600,58.7019444444445,"SD-1 Defined media + Acetate",0.238,0.193,0.045
600,58.7019444444445,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.932,0.271,0.661
600,59.0355555555556,"PCA + DMR",0.399,0.427,-0.028
600,59.0355555555556,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,59.0355555555556,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,59.0355555555556,"SD-1  DMR",1.002,0.467,0.535
600,59.0355555555556,"SD-1  DMR+ Ferric citrate",1.5,0.63,0.87
600,59.0355555555556,"SD-1  medium bicarb + Ferric Citrate",1.097,0.276,0.821
600,59.0355555555556,"SD-1  medium PIPES + Ferric Citrate",0.398,0.374,0.024
600,59.0355555555556,"SD-1  medium PIPES + Ferric Citrate + lactate",1.551,0.362,1.189
600,59.0355555555556,"SD-1 Defined media + Acetate",0.238,0.197,0.041
600,59.0355555555556,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.939,0.271,0.668
600,59.3691666666667,"PCA + DMR",0.399,0.427,-0.028
600,59.3691666666667,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,59.3691666666667,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,59.3691666666667,"SD-1  DMR",1.002,0.467,0.535
600,59.3691666666667,"SD-1  DMR+ Ferric citrate",1.502,0.63,0.872
600,59.3691666666667,"SD-1  medium bicarb + Ferric Citrate",1.097,0.27,0.827
600,59.3691666666667,"SD-1  medium PIPES + Ferric Citrate",0.398,0.373,0.025
600,59.3691666666667,"SD-1  medium PIPES + Ferric Citrate + lactate",1.552,0.362,1.19
600,59.3691666666667,"SD-1 Defined media + Acetate",0.239,0.193,0.046
600,59.3691666666667,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.942,0.271,0.671
600,59.7027777777778,"PCA + DMR",0.399,0.427,-0.028
600,59.7027777777778,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,59.7027777777778,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,59.7027777777778,"SD-1  DMR",1.004,0.467,0.537
600,59.7027777777778,"SD-1  DMR+ Ferric citrate",1.502,0.63,0.872
600,59.7027777777778,"SD-1  medium bicarb + Ferric Citrate",1.098,0.268,0.83
600,59.7027777777778,"SD-1  medium PIPES + Ferric Citrate",0.398,0.374,0.024
600,59.7027777777778,"SD-1  medium PIPES + Ferric Citrate + lactate",1.552,0.362,1.19
600,59.7027777777778,"SD-1 Defined media + Acetate",0.239,0.193,0.046
600,59.7027777777778,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.948,0.271,0.677
600,60.0363888888889,"PCA + DMR",0.399,0.427,-0.028
600,60.0363888888889,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,60.0363888888889,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,60.0363888888889,"SD-1  DMR",1.006,0.467,0.539
600,60.0363888888889,"SD-1  DMR+ Ferric citrate",1.505,0.63,0.875
600,60.0363888888889,"SD-1  medium bicarb + Ferric Citrate",1.098,0.27,0.828
600,60.0363888888889,"SD-1  medium PIPES + Ferric Citrate",0.398,0.375,0.023
600,60.0363888888889,"SD-1  medium PIPES + Ferric Citrate + lactate",1.553,0.362,1.191
600,60.0363888888889,"SD-1 Defined media + Acetate",0.24,0.193,0.047
600,60.0363888888889,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.956,0.272,0.684
600,60.37,"PCA + DMR",0.399,0.427,-0.028
600,60.37,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,60.37,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,60.37,"SD-1  DMR",1.008,0.467,0.541
600,60.37,"SD-1  DMR+ Ferric citrate",1.505,0.63,0.875
600,60.37,"SD-1  medium bicarb + Ferric Citrate",1.099,0.268,0.831
600,60.37,"SD-1  medium PIPES + Ferric Citrate",0.398,0.373,0.025
600,60.37,"SD-1  medium PIPES + Ferric Citrate + lactate",1.554,0.362,1.192
600,60.37,"SD-1 Defined media + Acetate",0.24,0.193,0.047
600,60.37,"SD-1 Defined media + Acetate, pyruvate, formate, lactate",0.963,0.271,0.692
600,60.7036111111111,"PCA + DMR",0.399,0.427,-0.028
600,60.7036111111111,"PCA + DMR + Fumarate",0.34,0.362,-0.022
600,60.7036111111111,"PCA + medium + Fumarate",0.096,0.089,0.00700000000000001
600,60.7036111111111,"SD-1  DMR",1.01,0.467,0.543
600,60.7036111111111,"SD-1  DMR+ Ferric citrate",1.506,0.629,0.877
600,60.7036111111111,"SD-1  medium bicarb + Ferric Citrate",1.099,0.272,0.827
600,60.7036111111111,"SD-1  medium PIPES + Ferric Citrate",0.398,0.373,0.025
600,60.7036111111111,"SD-1  medium PIPES + Ferric Citrate + lactate",1.555,0.362,1.193
